track_name,artist_name,track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Love Songs,Kaash Paige,0tziUvXJBqjdmV8gWxOjfV,0.64,0.355,-10.599,0.0906,0.83,0.000938,0.11,0.451,120.063,4
Homecoming,Lil Uzi Vert,6vxU64pcIuQ38O015Zy4qj,0.929,0.563,-7.428,0.49,0.000592,0.0,0.244,0.353,129.957,4
What If I Told You That I Love You,Ali Gatie,6USdi8uX5GNAPYziFhisHb,0.596,0.366,-11.144,0.115,0.63,7.04e-06,0.0554,0.229,84.394,4
Candy,Doja Cat,1VJwtWR6z7SpZRwipI12be,0.689,0.516,-5.857,0.0444,0.513,0.0,0.163,0.209,124.876,4
Scared to Live,The Weeknd,4BGZF4oLbTL0pWm7C18pbv,0.504,0.498,-8.24,0.0499,0.131,0.0,0.0929,0.196,87.221,4
Up All Night,Khalid,1mpD5Q8IM32I4bF6eCpU74,0.665,0.712,-7.536,0.0527,0.00103,0.00333,0.102,0.669,93.992,4
You Got It,VEDO,4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,-8.937,0.187,0.143,0.0,0.118,0.394,122.074,4
B.I.T.C.H.,Megan Thee Stallion,06scTb0zbkxYNgpAB3J9fN,0.742,0.731,-4.362,0.306,0.0851,0.0,0.131,0.547,174.019,4
I Want You Around,Snoh Aalegra,2VqKx3HH8gaZPabNWYvksy,0.705,0.433,-9.706,0.204,0.388,0.134,0.0841,0.602,168.006,4
Walk Em Down,NLE Choppa,0gwu9KTGT9CSlR0jRBzOvb,0.867,0.744,-5.171,0.227,0.268,0.0,0.0713,0.645,84.005,4
Prices,Lil Uzi Vert,4YcWzLSnGqLjSCycuSMHnn,0.786,0.683,-5.397,0.205,0.173,0.0,0.706,0.57,126.002,4
Toxic,Kehlani,5nexAvWNhwg51EavnDgViy,0.653,0.453,-5.395,0.0351,0.307,0.00101,0.113,0.0405,111.737,4
Toosie Slide,Drake,127QTOFJsJQp5LbJbu3A1y,0.834,0.454,-9.75,0.201,0.321,6.15e-06,0.114,0.837,81.618,4
Yessirskiii,Lil Uzi Vert,59JWp4PjZ9TRM8cmtaDYB1,0.895,0.739,-6.633,0.283,0.0183,7.61e-06,0.102,0.763,140.007,4
Time Flies,Drake,5H4mXWKcicuLKDn4Jy0sK7,0.864,0.477,-5.786,0.224,0.201,0.0,0.182,0.5,86.46,4
Eleven,Khalid,1ToprX3cpBiXoAe5eNSk74,0.701,0.396,-10.182,0.119,0.112,0.0209,0.223,0.115,129.004,4
Too Late,The Weeknd,2K9Ovn1o2bTGqbsABGC6m3,0.638,0.863,-5.221,0.132,0.052,5.46e-05,0.685,0.226,120.077,4
Lil Top,YoungBoy Never Broke Again,1aMokXl3uKDvCh4BBcjFOA,0.708,0.654,-6.76,0.369,0.0556,0.0,0.208,0.697,168.032,4
Bop,DaBaby,6Ozh9Ok6h4Oi1wUSLtBseN,0.769,0.787,-3.909,0.367,0.189,0.0,0.129,0.836,126.77,4
Pop,Lil Uzi Vert,1jDbQz6tr52WgScCTXMnaN,0.741,0.599,-6.672,0.419,0.00961,0.0,0.785,0.276,139.891,4
3 Headed Goat,Lil Durk,4KSmZMnjdhNi699az721XM,0.838,0.482,-8.603,0.364,0.272,0.0,0.0991,0.424,143.017,4
Snowchild,The Weeknd,3WlbeuhfRSqU7ylK2Ui5U7,0.55,0.611,-7.475,0.137,0.162,6.88e-05,0.121,0.243,148.062,4
Bigger Than Life,Lil Uzi Vert,2oHDJHNondITqbl8xZ9vPn,0.776,0.752,-4.711,0.193,0.325,0.0,0.33,0.716,140.013,4
Hot Girl Bummer,Blackbear,6jRq8gaZhMUyy5RclRPcAf,0.782,0.559,-7.106,0.0767,0.125,0.0,0.385,0.685,129.992,1
My Window,YoungBoy Never Broke Again,1cIK3bPp7F585dLlj1SpoF,0.778,0.662,-6.081,0.308,0.187,0.0,0.116,0.571,149.935,4
Falling,Trevor Daniel,0Aqi7ArnBrGblW5T6p2jmD,0.785,0.431,-8.756,0.0364,0.123,0.0,0.0887,0.236,127.085,4
Celebration Station,Lil Uzi Vert,25B5fGr9K0VdZJiRFsnMO4,0.748,0.771,-4.156,0.15,0.101,0.0,0.135,0.792,142.086,4
Woah,Lil Baby,598yNsG1JFrGd4n2kMoz7F,0.882,0.602,-5.554,0.245,0.0177,0.0,0.178,0.43,142.959,4
You Better Move,Lil Uzi Vert,6YAxCn4juTWn5hWl2hzHGw,0.842,0.556,-6.793,0.442,0.159,0.0,0.204,0.306,118.836,4
Girl of My Dreams,Rod Wave,09YHm6IkdZko28KdEbXtPb,0.637,0.562,-7.348,0.0694,0.488,0.0,0.114,0.352,75.041,4
Escape from LA,The Weeknd,1sOW4PuG5X3Ie3EXUhAopJ,0.404,0.524,-8.996,0.0593,0.0456,0.00316,0.199,0.168,145.74,4
Rumors,Lizzo,4ya3pfhWQHlq3KTpyGUbgT,0.827,0.731,-5.524,0.088,0.13,0.0,0.418,0.607,118.992,4
Roses,Saint Jhn,3mRlFZHUyvJbPTlkzg4LyJ,0.782,0.5,-6.473,0.0611,0.342,1.88e-05,0.133,0.28,102.008,4
Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4
Heartbreak Anniversary,Giveon,3FAJ6O0NOHQV8Mc5Ri6ENp,0.449,0.465,-8.964,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3
Good Days,SZA,3YJJjQPAbDT7mGpX3WtQ9A,0.436,0.655,-8.37,0.0583,0.499,8.1e-06,0.688,0.412,121.002,4
Astronaut In The Ocean,Masked Wolf,3Ofmpyhv5UAQ70mENzB277,0.778,0.695,-6.865,0.0913,0.175,0.0,0.15,0.472,149.996,4
Streets,Doja Cat,60ynsPSSKe6O3sfwRnIBRf,0.749,0.463,-8.433,0.0842,0.21,0.0382,0.338,0.189,90.035,4
Bad Morning,YoungBoy Never Broke Again,14RtRKcWhxg2qPGLMR21tf,0.662,0.798,-5.332,0.165,0.179,0.0,0.147,0.663,134.999,4
Track Star,Mooski,5hChuUMe5iHfjkXgzj1D4b,0.641,0.598,-5.7,0.324,0.381,0.0,0.0921,0.285,131.459,5
On My Side,YoungBoy Never Broke Again,2hoR8CosGo9F4dTrE056ea,0.606,0.671,-7.529,0.352,0.415,0.0,0.176,0.642,168.201,4
Damage,H.E.R.,0KS2h61pHQ4WmOwruD7uxD,0.646,0.696,-6.505,0.065,0.113,0.0,0.115,0.18,81.336,4
Up,Cardi B,1XXimziG1uhM0eDNCZCrUl,0.868,0.795,-6.044,0.269,0.0012,0.0193,0.0461,0.819,166.0,4
Save Your Tears,The Weeknd,5QO79kh1waicV47BqGRL3g,0.68,0.826,-5.487,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,4
No Where,YoungBoy Never Broke Again,2f2WskmLwsLtGkjntD8NG7,0.657,0.496,-7.346,0.0889,0.213,0.0,0.12,0.352,146.061,4
Pick Up Your Feelings,Jazmine Sullivan,2JLVZYEMmqPWbUoAJAMKfm,0.729,0.414,-6.138,0.0565,0.291,0.0,0.0793,0.565,85.729,3
Latest Trends,A1 x J1,7pnQ23WgZca9jEfMts9qsR,0.716,0.513,-10.159,0.223,0.085,0.0,0.12,0.8,141.894,4
Gyalis,Capella Grey,7wpyrkjEgz7W1vNYDxMKrF,0.666,0.643,-7.01,0.423,0.386,0.0,0.283,0.756,96.375,4
Rapstar,Polo G,43PGPuHIlVOc04jrZVh9L6,0.789,0.536,-6.862,0.242,0.41,0.0,0.129,0.437,81.039,4
Like I Want You,Giveon,6qBFSepqLCuh5tehehc1bd,0.678,0.355,-7.757,0.0627,0.759,7.06e-05,0.114,0.438,119.772,3
Woman,Doja Cat,6Uj1ctrBOjOas8xZXGqKk4,0.824,0.764,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,4
Throw It Away,Summer Walker,21DN44aYlSoyfOQcboC0IP,0.645,0.658,-8.517,0.0653,0.266,1.82e-05,0.128,0.53,139.968,4
Not Another Love Song,Ella Mai,5XqDJFVCyRTm5J7cIfRmR1,0.499,0.612,-5.947,0.127,0.171,4.99e-05,0.0993,0.218,157.218,4
What You Know Bout Love,Pop Smoke,1tkg4EHVoqnhR6iFEXb60y,0.709,0.548,-8.493,0.353,0.65,1.59e-06,0.133,0.543,83.995,4
You Got It,VEDO,4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,-8.937,0.187,0.143,0.0,0.118,0.394,122.074,4
Black Hearted,Polo G,25qk9xa71F1POdI4vj7rbi,0.506,0.563,-7.664,0.411,0.0326,0.0,0.0856,0.153,168.146,4
Reciprocate,Summer Walker,5xGqh5mjKgOhp9TOlFeCcJ,0.676,0.417,-7.551,0.113,0.0479,0.0,0.109,0.487,147.895,4
Dead Man Walking,Brent Faiyaz,5VlTQnZO89Ioku8ssdbqJk,0.505,0.267,-13.763,0.05,0.279,0.0,0.096,0.439,143.929,4
Race My Mind,Drake,2Q3jFbyE61mCjS3SkW4toJ,0.488,0.635,-7.19,0.26,0.179,8.16e-06,0.156,0.783,174.072,4
Life Support,YoungBoy Never Broke Again,2CMVajzxRuxsFNzYFkzjTb,0.715,0.625,-5.58,0.152,0.225,0.0,0.103,0.588,147.97,4
Bad Habits,Usher,7beY8mXJuC4l0J2WgVoCfm,0.62,0.829,-4.433,0.101,0.0934,0.0,0.111,0.636,152.279,4
Whoopty,Cj,5vGLcdRuSbUhD8ScwsGSdA,0.719,0.648,-7.6,0.125,0.2,0.0,0.127,0.66,140.201,4
Dior,Pop Smoke,79s5XnCN4TJKTVMSmOx8Ep,0.548,0.805,-5.732,0.351,0.212,0.000389,0.408,0.648,142.094,4
Constant Bullshit,Summer Walker,1luvsaicSpNDRLgOtRZxWO,0.438,0.54,-9.456,0.0519,0.223,0.0,0.141,0.389,118.581,4
Stuck On You,Giveon,3LBM25IgxI9y549SiYxtSi,0.599,0.463,-7.449,0.0472,0.162,6.64e-05,0.141,0.141,158.053,3
Insane,Summer Walker,3pcxxaUxAMSfz2zgetHydD,0.39,0.607,-8.056,0.303,0.632,0.000162,0.138,0.347,161.625,4
All To Me,Giveon,5JycxhApZmzbA4xSwvqh6k,0.523,0.543,-8.39,0.156,0.65,0.0,0.257,0.318,116.161,3
Circles,Post Malone,21jGcNKet2qwijlDFuPiPb,0.695,0.762,-3.497,0.0395,0.192,0.00244,0.0863,0.553,120.042,4
For Tonight,Giveon,61Emqg95O9zo1GNOcyxq4Y,0.442,0.517,-7.807,0.0548,0.0699,0.0,0.114,0.2,79.867,4
Hold Me Down,YoungBoy Never Broke Again,2TDP5T7TSnD5oVn4Irg585,0.558,0.635,-7.024,0.476,0.256,0.0,0.12,0.58,139.575,4
Clouded,Brent Faiyaz,2J6OF7CkpdQGSfm1wdclqn,0.583,0.344,-8.765,0.0559,0.774,0.0,0.143,0.581,65.203,3
Painting Pictures,Polo G,25uBGaikHi0DhMiGMfuXYE,0.522,0.466,-8.05,0.458,0.331,0.0,0.11,0.459,78.43,4
Been Like This,Doja Cat,7y3xU9vEC1s8DSuuoSYKih,0.678,0.531,-5.029,0.0374,0.126,3.44e-05,0.377,0.176,99.008,4
Lost You,Snoh Aalegra,26aJMMLBSOQmiC4JenVjjl,0.445,0.468,-8.106,0.0702,0.524,0.000849,0.112,0.444,87.803,4
Circus,Summer Walker,2vdposMtmLoanI0pflut4F,0.506,0.601,-8.647,0.0975,0.638,0.0,0.129,0.648,74.111,4
Pack Lite,Queen Naija,2w7ysKPAX3witT5NEB705q,0.497,0.775,-5.111,0.22,0.235,0.0,0.131,0.403,139.219,4
4th Baby Mama,Summer Walker,3WSBP6JEf4Y2aKD2swQ8AG,0.874,0.348,-9.643,0.0767,0.339,8.6e-06,0.116,0.151,111.98,4
Broken Promises,Summer Walker,2nICPEP27G5i4pb69k9cvL,0.667,0.409,-7.745,0.0638,0.611,0.0,0.105,0.29,110.121,4
Body,Megan Thee Stallion,0A1hoCfMLkiAgvhWkkucJa,0.914,0.732,-6.1,0.241,0.0166,0.0,0.107,0.469,94.066,4
Nevada,YoungBoy Never Broke Again,2cEnKRR4dYBB2VA1mjlb1z,0.777,0.59,-8.741,0.286,0.397,0.0,0.169,0.238,147.978,4
Amor I Love You,Marisa Monte,0IAHZvhBzXY2jUECgl7wOr,0.624,0.329,-10.234,0.0279,0.756,0.0,0.253,0.372,113.37,4
Se Eu Não Te Amasse Tanto Assim,Ivete Sangalo,7LxiQ3v6iEaejUgnBBphNS,0.586,0.138,-12.476,0.0297,0.863,1.52e-06,0.109,0.134,99.576,4
Xibom Bombom,As Meninas,3DRSpgSfeQlPVqPQ7YQiK3,0.918,0.806,-7.43,0.169,0.174,0.0,0.0564,0.965,148.581,4
Tô Te Filmando (Sorria),Os Travessos,3Oi1rRW0QdWsE7SGATTE2z,0.421,0.718,-5.903,0.0466,0.55,0.0,0.302,0.568,141.717,4
What A Girl Wants,Christina Aguilera,5bGmuxShUba9maPswDnhCs,0.754,0.819,-6.833,0.112,0.0684,0.0,0.345,0.818,142.137,4
Music,Madonna,2BcOZ4vOeu2qZowIHrvTYy,0.736,0.802,-8.527,0.0663,0.00149,0.0876,0.14,0.871,119.854,4
El Arbi,Khaled,3NLsVjzX9nszomNGNOSJBK,0.734,0.535,-11.94,0.041,0.0385,6.77e-06,0.0408,0.976,140.346,4
Vai Dar Samba,Daniel,52FP0nQneXLRumvgX0pWIb,0.576,0.72,-4.643,0.0381,0.519,0.0,0.15,0.413,75.968,4
I Knew I Loved You,Savage Garden,6nozDLxeL0TE4MS9GqYU1v,0.61,0.497,-9.88,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,4
Demorô (remix),Hannah Lima,1BsmpmwzBxEXpxoczSyrvo,0.798,0.702,-4.845,0.0678,0.032,0.055,0.158,0.763,104.145,4
Shape Of My Heart,Backstreet Boys,35o9a4iAfLl5jRmqMX9c1D,0.575,0.786,-4.353,0.0296,0.252,0.0,0.159,0.518,96.102,4
A Dor Desse Amor,KLB,3pqPgG9n47v5bXyjYfsTeR,0.529,0.709,-7.04,0.0296,0.644,0.0,0.119,0.342,75.105,4
Face Oculta,Ara Ketu,5LTwjTZjxnpAe0o0h5RgY0,0.693,0.777,-6.775,0.035,0.168,0.0,0.07,0.626,126.335,4
Você Virou Saudade,Só Pra Contrariar,1CJ6dBpfeA5P6kjHDdk33I,0.622,0.801,-7.028,0.0382,0.28,0.0,0.253,0.939,160.733,4
I Turn To You,Christina Aguilera,4Do68W4FWO2hRAJCzG1lus,0.599,0.47,-8.356,0.0376,0.38,0.0,0.111,0.298,127.177,4
Esperando na Janela,Cogumelo Plutão,6TBazoADHRygL3tKQZPfYC,0.614,0.944,-2.521,0.0336,0.00569,0.0,0.162,0.809,127.024,4
Rock DJ,Robbie Williams,7oQSevUCbYs4QawXTHQVV1,0.712,0.762,-4.307,0.0326,0.026,0.0,0.0981,0.842,103.032,4
Colombina,Ed Motta,4C8KdkMWnXqEWfG6ZPY8eE,0.732,0.839,-8.552,0.035,0.0702,9.08e-05,0.0568,0.945,130.856,4
Holler,Spice Girls,1NwDWbpg9dPH12xBd2ibrv,0.769,0.819,-3.941,0.0431,0.0293,0.0037,0.0744,0.82,109.998,4
Keep On Movin',Five,2fHruzatznikGKFeL9Gujm,0.742,0.853,-7.832,0.034,0.0396,0.0,0.0664,0.963,135.02,4
Morango do Nordeste,Karametade,7EjqwqoZbsuTrWYckzZGfX,0.675,0.748,-6.585,0.0314,0.29,8.07e-06,0.0603,0.925,146.146,4
Me Lambe,Raimundos,76yjNTMsef12pt2OPmRW0U,0.704,0.903,-4.885,0.195,0.00149,0.0426,0.0497,0.592,91.22,4
Perdi Você,Twister,5RUNBs0zwZ8hHNdLN53o5W,0.535,0.659,-5.48,0.0245,0.0342,0.0,0.0447,0.587,163.978,4
Três Lados,Skank,02G8w6L5nlaK7M0e2Ytinu,0.749,0.844,-6.03,0.0257,0.00288,2.11e-05,0.0999,0.921,129.883,4
Antes de Voltar Pra Casa,Zezé Di Camargo & Luciano,0NpMp7FoYF4p4NHdbHih0L,0.523,0.788,-4.26,0.0611,0.708,0.0,0.0993,0.426,145.987,4
Oops!... I Did It Again,Britney Spears,5WH8E7AenPaL2DPymofYoL,0.768,0.819,-5.578,0.0461,0.288,0.00015,0.286,0.862,95.075,4
Balada do Amor Inabalável,Skank,5XBbWc6Te4jxkmEncC1CCH,0.685,0.777,-8.612,0.0635,0.0205,0.449,0.279,0.93,77.979,4
Ela Não Está Aqui,KLB,4CeMnoJPWCPyKK6DSpJdOs,0.564,0.603,-8.38,0.0294,0.206,1.97e-06,0.155,0.395,80.614,4
Será Que Foi Saudade?,Zezé Di Camargo & Luciano,3jxrrBr3Emah0Ku4tEL9Jz,0.629,0.59,-6.659,0.0312,0.396,0.0,0.118,0.402,139.938,4
Banho de Chuveiro,Terra Samba,6acmGrohLydNoNV9dNaKMw,0.768,0.923,-6.953,0.0679,0.349,2.26e-06,0.529,0.791,90.531,4
Meu Querubim,Os Travessos,562SQ6vogWQPio2ne6iDgz,0.402,0.639,-7.214,0.0504,0.417,0.0,0.182,0.546,139.027,4
Tele-Fome,Jota Quest,18SRn9oi8LR9RkAjDk1rXJ,0.314,0.603,-8.942,0.0367,0.192,0.0,0.111,0.43,141.955,5
Minha Alma (A Paz Que Eu Não Quero),O Rappa,0lPWEt7kSY37pSUIH68ME0,0.664,0.725,-6.179,0.0897,0.363,1.39e-06,0.272,0.659,96.348,4
Aluga-se,Titãs,1Mgh8kwv0EpDcKrJe5D0XQ,0.535,0.907,-4.622,0.0431,0.00287,3.44e-06,0.0851,0.946,155.152,4
O Mapa da Mina,Rumbora,7wqNI1Ptrv0alupSLcu6uo,0.5,0.824,-4.851,0.028,0.00444,0.0,0.0922,0.726,141.569,4
Santa Helena,Daniela Mercury,6un2j9fbRDmnpBbljdZToD,0.682,0.563,-11.409,0.0481,0.0306,0.000182,0.16,0.793,95.869,4
Depois,Pato Fu,3kQcy8wSmjjqFR7Im0j6Xp,0.805,0.852,-6.679,0.0349,0.0569,0.0468,0.049,0.979,130.018,4
Você Chegou,LS Jack,3GzzsynkDd0mHxCyBGstSC,0.69,0.892,-4.883,0.0411,0.113,0.0,0.0235,0.928,115.047,4
Primavera,Los Hermanos,3DeJRsFwGGsX0TC6k4aEWm,0.339,0.624,-4.755,0.0313,0.421,1.36e-05,0.126,0.408,200.332,3
If Only,Hanson,7HuIvjeVIycYejXy1R7F7X,0.55,0.984,-3.714,0.0668,0.00278,0.0,0.0753,0.708,105.981,4
Beautiful Day,U2,1VuBmEauSZywQVtqbxNqka,0.539,0.926,-6.495,0.0499,0.014,0.00136,0.36,0.454,136.279,4
Desafio,Belo,4vR0nPT9KsEyKtA3MRtyf3,0.475,0.671,-7.303,0.0367,0.691,5.14e-06,0.117,0.763,137.373,4
Breathless,The Corrs,5OQGeJ1ceykovrykZsGhqL,0.607,0.82,-7.754,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,4
Tua Boca,Belo,6SvpFmoAAehspS8RTmguFp,0.585,0.395,-9.408,0.0284,0.51,0.0,0.0955,0.209,118.12,4
Amor Selvagem,Zezé Di Camargo & Luciano,4DE7dS1BUsMAfq8G4Tbx0A,0.474,0.52,-6.502,0.0268,0.313,0.0,0.108,0.245,76.968,4
Against All Odds (Take A Look At Me Now),Mariah Carey,1vf0m8FrWV2f8CiU72mysM,0.537,0.479,-5.309,0.0281,0.643,4.09e-06,0.0866,0.178,117.674,4
Lembrança,Só no Sapatinho,2AHEQy3jbzWCOMsmm1JruZ,0.404,0.717,-8.555,0.0557,0.0693,0.0,0.0905,0.869,155.239,4
Learn To Fly,Foo Fighters,5OQsiBsky2k2kDKy2bX2eT,0.465,0.919,-4.025,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4
Thank You,Dido,751gBcu62kORDelX7FV0mM,0.722,0.595,-9.928,0.0415,0.284,0.00054,0.0694,0.738,79.981,4
Love By Grace,Lara Fabian,2Bv3KubyRDc7w4J5rC2DL5,0.416,0.376,-8.764,0.0322,0.714,0.0,0.104,0.194,137.699,4
Vou Te Procurar,Os Travessos,4EfuV1AfSwisgxyXLG8vaT,0.561,0.392,-9.72,0.0241,0.689,0.0,0.117,0.237,91.1,4
Usted Se Me Llevó La Vida,Alexandre Pires,2Tai0AlXUbC6Qk6nFQGPmn,0.615,0.926,-9.177,0.0671,0.00427,0.00223,0.0636,0.812,139.308,4
Minha Timidez,KLB,28uZNkgs3PKbJf4UYC20sy,0.691,0.62,-6.724,0.0253,0.609,2.99e-05,0.129,0.647,89.095,4
Passou Da Conta,Zezé Di Camargo & Luciano,6UozJI2M8ZsOM7runZP1rX,0.485,0.53,-6.299,0.0307,0.639,0.0,0.132,0.29,143.928,4
Faça O Que Eu Digo,Exaltasamba,3qDqy9EhrRhfAqhx8VMldD,0.725,0.904,-7.891,0.0861,0.328,0.0,0.266,0.864,169.773,4
Butterfly,Crazy Town,4BggEwLhGfrbrl7JBhC8EC,0.736,0.811,-4.17,0.081,0.00132,0.000142,0.107,0.609,103.502,4
Ando Meio Desligado,Pato Fu,1SjK3fJFkEGuvGpwFvg3y9,0.618,0.661,-8.097,0.0356,0.0621,5.15e-06,0.363,0.614,143.129,4
Fallin',Alicia Keys,0KQx6HOpJueiSkztcS0r7D,0.652,0.609,-7.519,0.037,0.263,0.00101,0.233,0.482,95.986,3
Nosso Xote,Bicho de Pé,1SA60f6E80FHeeYBwKSikE,0.614,0.516,-5.967,0.0415,0.528,0.0,0.205,0.732,144.646,4
Xote Dos Milagres,Falamansa,3uCg5JVHl2E6i8gFJxUjsp,0.645,0.471,-9.192,0.0401,0.271,0.0,0.152,0.767,79.125,4
Por Que Será?,Tihuana,53atx4zK3AUk1yn3Gr63YI,0.703,0.749,-4.141,0.0559,0.0836,0.0,0.357,0.809,88.979,4
Tua Cara,Vavá,5mUJl57JbqJHRljdeNEEEm,0.443,0.826,-4.26,0.0989,0.401,0.0,0.255,0.578,135.337,4
Breathe,Faith Hill,3y4LxiYMgDl4RethdzpmNe,0.529,0.496,-9.007,0.029,0.173,0.0,0.251,0.278,136.859,4
O Amor E Eu,Rick & Renner,5SVVAXOee65ntAG2wikWar,0.484,0.609,-5.122,0.0274,0.577,0.0,0.135,0.472,75.016,4
Estou Em Suas Mãos,KLB,5nFDRwJkzUNaazGmrG5xvf,0.764,0.618,-6.991,0.0251,0.4,0.0,0.224,0.646,84.908,4
"Whenever, Wherever",Shakira,2lnzGkdtDj5mtlcOW2yRtG,0.794,0.832,-4.862,0.0407,0.237,1.14e-05,0.203,0.871,107.657,4
Seus Beijos,Daniel,3g2ClA2iBH6lgkH8hwzF4g,0.481,0.782,-6.98,0.0459,0.492,0.0,0.816,0.452,77.12,4
Eternamente,Belo,1I7Wdy1EqoukGudODDZOTs,0.533,0.543,-7.471,0.0359,0.639,0.0,0.234,0.124,129.328,4
Quando O Sol Bater Na Janela Do Teu Quarto,Legião Urbana,4ILX2CDYdkqIqiVsIDE0Yy,0.56,0.589,-14.25,0.0289,0.000694,0.0119,0.0531,0.746,133.692,4
Milk And Toast And Honey,Roxette,26WofNkvCADcYTfqA0yLnN,0.61,0.649,-6.688,0.0352,0.0717,2.69e-06,0.0549,0.708,141.643,4
Jaded,Aerosmith,4iihDHIoKZdOeOW1kFDUtR,0.517,0.89,-4.033,0.0539,0.005,1.47e-05,0.0824,0.632,118.009,4
Tá Na Cara,Marlon & Maicon,4vkxYDWhbiNJSOLaF5sLN8,0.501,0.643,-7.287,0.0266,0.552,0.0,0.128,0.492,144.095,4
O Baile Todo,Bonde do Tigrão,2cK62gM9EfeQbegZr9sgbf,0.95,0.913,-3.203,0.0591,0.206,8.92e-06,0.0992,0.838,129.348,4
Quando O Coração Se Apaixona,Daniel,6xCmcvlvtv4KHzGQQsnLM6,0.464,0.938,-4.135,0.0834,0.489,0.0,0.991,0.668,163.995,4
Só Seu Amor Não Vai Embora,Daniel,6yLU8kwDF5Mv7QmHM0A2Cz,0.674,0.513,-6.915,0.0332,0.439,0.0,0.0978,0.655,126.863,4
Never Too Far,Mariah Carey,2H2H7L4u7yDT2cIIzfIp4c,0.305,0.554,-4.448,0.0321,0.444,0.0,0.278,0.12,119.476,4
You Rock My World,Michael Jackson,1Lhwn4PqeGpM4LTVUowW76,0.854,0.673,-3.132,0.185,0.038,0.000227,0.255,0.955,95.0,4
Todas As Coisas Do Mundo,Leonardo,39VlzlgSJom9HNSKlVWdjA,0.46,0.534,-5.655,0.0281,0.748,0.0,0.0998,0.382,128.875,4
Pra Você Eu Digo Sim,Rita Lee,5Ta3rNX8fUyknPOBDguKwC,0.607,0.223,-14.951,0.0309,0.856,0.00115,0.115,0.42,107.612,4
Paisagem De Amor,Fernanda Abreu,6yAWTO9w3akkvrVrAF1Q9F,0.599,0.287,-17.03,0.0491,0.437,0.000209,0.365,0.304,147.827,4
Um Dia Pra Nós Dois,Os Travessos,6zkuZPoFUINPwfl0llKhwX,0.371,0.616,-7.584,0.0498,0.481,0.0,0.109,0.654,144.204,4
Hanging By A Moment,Lifehouse,0wqOReZDnrefefEsrIGeR4,0.541,0.864,-4.915,0.0357,0.00118,0.0,0.0896,0.435,124.557,4
Clint Eastwood,Gorillaz,7yMiX7n9SBvadzox8T5jzT,0.663,0.694,-8.627,0.171,0.0253,0.0,0.0698,0.525,167.953,4
Idem,Pixote,3PmXG4P7demseJWj3C4HI4,0.561,0.697,-5.792,0.0573,0.428,0.0,0.137,0.679,154.748,4
Follow Me,Uncle Kracker,4KoecuyOpZaNFZ0UqVsllc,0.817,0.585,-4.688,0.0301,0.439,0.0,0.147,0.916,105.014,4
Apaixonada Por Você,Wanessa Camargo,5Xui8GE595f3PKiPHGWhp5,0.633,0.762,-8.293,0.0296,0.00171,0.00303,0.0904,0.421,99.999,4
More Than That,Backstreet Boys,4XRUKxDIn28c7uHEzbGFgj,0.58,0.729,-6.705,0.0287,0.0102,0.0,0.0805,0.483,80.061,4
Drowning,Backstreet Boys,0AiTIiCQ15NW8QHQwSxKuR,0.568,0.782,-5.968,0.0396,0.0799,0.0,0.0985,0.481,141.942,4
Who Let The Dogs Out,Baha Men,1H5tvpoApNDxvxDexoaAUo,0.869,0.887,-4.505,0.0993,0.0605,0.0,0.148,0.784,129.221,4
Uma Noite,Tihuana,5MpkvFxcgQzTbIiG4A5U6y,0.657,0.716,-5.05,0.0278,0.058,7.17e-06,0.0716,0.423,105.05,4
How You Remind Me,Nickelback,0gmbgwZ8iqyMPmXefof8Yf,0.446,0.764,-5.042,0.033,0.00135,0.0,0.099,0.543,172.094,4
O Mapa Da Mina,Rumbora,7wqNI1Ptrv0alupSLcu6uo,0.5,0.824,-4.851,0.028,0.00444,0.0,0.0922,0.726,141.569,4
Fim De Semana (É Isso Que A Gente Quer),Nocaute,61zZkgs3E1UpbdJDS8EWXa,0.783,0.831,-7.417,0.056,0.0453,0.00057,0.114,0.863,100.007,4
Crendice,Carlinhos Brown,7pZKaGtEK8CD94xwiFVTL9,0.832,0.794,-6.211,0.0302,0.255,0.00296,0.0662,0.913,114.07,4
More Than Words,Westlife,4DdXHK3z3vb7kPNIisCp3K,0.674,0.301,-9.689,0.0264,0.553,0.0,0.107,0.462,94.0,4
Dias Melhores,Jota Quest,6mpiOoEcus2zYIl9qdHVyG,0.69,0.542,-8.843,0.0247,0.0365,0.000147,0.1,0.606,106.04,4
Fica,Skank,6KuxyPaT8Zid7csCKZywCA,0.616,0.958,-5.682,0.0335,0.00573,0.000262,0.321,0.919,134.949,4
