track_name,artist_name,cluster
Black and Yellow,Wiz Khalifa,0
Rude Boy,Rihanna,2
Un-Thinkable (I'm Ready),Alicia Keys,6
There Goes My Baby,Usher,0
Find Your Love,Drake,1
Over,Drake,0
No Hands,Waka Flocka Flame,0
How Low,Ludacris,0
Try Sleeping With A Broken Heart,Alicia Keys,0
Everything to Me,Monica,0
Sex Therapy,Robin Thicke,0
Your Love,Nicki Minaj,1
I Am,Mary J. Blige,1
Love All Over Me,Monica,6
Right Thru Me,Nicki Minaj,9
Neighbors Know My Name,Trey Songz,3
Lay It Down,Lloyd,2
Teach Me How to Dougie,Cali Swag District,0
Soldier of Love,Sade,0
Hello Good Morning,Diddy - Dirty Money,7
I Wanna Rock,Snoop Dogg,1
Power,Kanye West,7
Imma Be,Black Eyed Peas,1
Champagne Life,Ne-Yo,9
O Let's Do It,Waka Flocka Flame,1
Fistful of Tears,Maxwell,9
Lemonade,Gucci Mane,2
Roger That,Young Money,7
Intro,DaBaby,1
Sanguine Paradise,Lil Uzi Vert,3
Falling,Trevor Daniel,6
Bop,DaBaby,1
Camelot,NLE Choppa,7
Woah,Lil Baby,1
Selah,Kanye West,9
Baby Sitter,DaBaby,0
Big Ole Freak,Megan Thee Stallion,2
Money,Cardi B,1
A Lot,21 Savage,0
Saint-Tropez,Post Malone,3
Vibez,DaBaby,1
Omertà,Drake,1
Blinding Lights,The Weeknd,2
Say So,Doja Cat,0
Savage,Megan Thee Stallion,1
Heartless,The Weeknd,2
Blueberry Faygo,Lil Mosey,0
Good as Hell,Lizzo,1
The Box,Roddy Ricch,7
Yummy,Justin Bieber,2
Baby Pluto,Lil Uzi Vert,1
Lo Mein,Lil Uzi Vert,1
Silly Watch,Lil Uzi Vert,1
Righteous,Juice Wrld,3
Party Girl,StaySolidRocky,2
Playing Games,Summer Walker,6
P2,Lil Uzi Vert,2
Underdog,Alicia Keys,6
Myron,Lil Uzi Vert,1
Roxanne,Arizona Zervas,0
That Way,Lil Uzi Vert,0
After Hours,The Weeknd,3
Dior,Pop Smoke,1
Alone Again,The Weeknd,3
Love Songs,Kaash Paige,6
Homecoming,Lil Uzi Vert,1
What If I Told You That I Love You,Ali Gatie,0
Candy,Doja Cat,6
Scared to Live,The Weeknd,3
Up All Night,Khalid,0
You Got It,VEDO,1
B.I.T.C.H.,Megan Thee Stallion,1
I Want You Around,Snoh Aalegra,2
Walk Em Down,NLE Choppa,1
Prices,Lil Uzi Vert,7
Toxic,Kehlani,6
Toosie Slide,Drake,0
Yessirskiii,Lil Uzi Vert,1
Time Flies,Drake,1
Eleven,Khalid,6
Too Late,The Weeknd,7
Lil Top,YoungBoy Never Broke Again,1
Bop,DaBaby,1
Pop,Lil Uzi Vert,7
3 Headed Goat,Lil Durk,1
Snowchild,The Weeknd,2
Bigger Than Life,Lil Uzi Vert,1
Hot Girl Bummer,Blackbear,4
My Window,YoungBoy Never Broke Again,1
Falling,Trevor Daniel,6
Celebration Station,Lil Uzi Vert,0
Woah,Lil Baby,1
You Better Move,Lil Uzi Vert,1
Girl of My Dreams,Rod Wave,6
Escape from LA,The Weeknd,2
Rumors,Lizzo,1
Roses,Saint Jhn,0
Blinding Lights,The Weeknd,2
Heartbreak Anniversary,Giveon,9
Good Days,SZA,7
Astronaut In The Ocean,Masked Wolf,0
Streets,Doja Cat,1
Bad Morning,YoungBoy Never Broke Again,2
Track Star,Mooski,1
On My Side,YoungBoy Never Broke Again,1
Damage,H.E.R.,3
Up,Cardi B,1
Save Your Tears,The Weeknd,7
No Where,YoungBoy Never Broke Again,0
Pick Up Your Feelings,Jazmine Sullivan,9
Latest Trends,A1 x J1,1
Gyalis,Capella Grey,1
Rapstar,Polo G,1
Like I Want You,Giveon,9
Woman,Doja Cat,0
Throw It Away,Summer Walker,2
Not Another Love Song,Ella Mai,2
What You Know Bout Love,Pop Smoke,1
You Got It,VEDO,1
Black Hearted,Polo G,1
Reciprocate,Summer Walker,0
Dead Man Walking,Brent Faiyaz,6
Race My Mind,Drake,1
Life Support,YoungBoy Never Broke Again,2
Bad Habits,Usher,0
Whoopty,Cj,0
Dior,Pop Smoke,1
Constant Bullshit,Summer Walker,6
Stuck On You,Giveon,9
Insane,Summer Walker,1
All To Me,Giveon,9
Circles,Post Malone,0
For Tonight,Giveon,3
Hold Me Down,YoungBoy Never Broke Again,1
Clouded,Brent Faiyaz,9
Painting Pictures,Polo G,1
Been Like This,Doja Cat,0
Lost You,Snoh Aalegra,6
Circus,Summer Walker,0
Pack Lite,Queen Naija,1
4th Baby Mama,Summer Walker,6
Broken Promises,Summer Walker,6
Body,Megan Thee Stallion,1
Nevada,YoungBoy Never Broke Again,1
Amor I Love You,Marisa Monte,0
Se Eu Não Te Amasse Tanto Assim,Ivete Sangalo,6
Xibom Bombom,As Meninas,2
Tô Te Filmando (Sorria),Os Travessos,2
What A Girl Wants,Christina Aguilera,1
Music,Madonna,0
El Arbi,Khaled,0
Vai Dar Samba,Daniel,6
I Knew I Loved You,Savage Garden,0
Demorô (remix),Hannah Lima,0
Shape Of My Heart,Backstreet Boys,0
A Dor Desse Amor,KLB,6
Face Oculta,Ara Ketu,0
Você Virou Saudade,Só Pra Contrariar,2
I Turn To You,Christina Aguilera,6
Esperando na Janela,Cogumelo Plutão,0
Rock DJ,Robbie Williams,0
Colombina,Ed Motta,0
Holler,Spice Girls,0
Keep On Movin',Five,0
Morango do Nordeste,Karametade,0
Me Lambe,Raimundos,0
Perdi Você,Twister,2
Três Lados,Skank,0
Antes de Voltar Pra Casa,Zezé Di Camargo & Luciano,6
Oops!... I Did It Again,Britney Spears,0
Balada do Amor Inabalável,Skank,3
Ela Não Está Aqui,KLB,6
Será Que Foi Saudade?,Zezé Di Camargo & Luciano,6
Banho de Chuveiro,Terra Samba,7
Meu Querubim,Os Travessos,2
Tele-Fome,Jota Quest,0
Minha Alma (A Paz Que Eu Não Quero),O Rappa,0
Aluga-se,Titãs,2
O Mapa da Mina,Rumbora,2
Santa Helena,Daniela Mercury,0
Depois,Pato Fu,0
Você Chegou,LS Jack,0
Primavera,Los Hermanos,9
If Only,Hanson,0
Beautiful Day,U2,0
Desafio,Belo,2
Breathless,The Corrs,0
Tua Boca,Belo,6
Amor Selvagem,Zezé Di Camargo & Luciano,6
Against All Odds (Take A Look At Me Now),Mariah Carey,6
Lembrança,Só no Sapatinho,2
Learn To Fly,Foo Fighters,0
Thank You,Dido,0
Love By Grace,Lara Fabian,6
Vou Te Procurar,Os Travessos,6
Usted Se Me Llevó La Vida,Alexandre Pires,0
Minha Timidez,KLB,6
Passou Da Conta,Zezé Di Camargo & Luciano,6
Faça O Que Eu Digo,Exaltasamba,0
Butterfly,Crazy Town,0
Ando Meio Desligado,Pato Fu,0
Fallin',Alicia Keys,9
Nosso Xote,Bicho de Pé,2
Xote Dos Milagres,Falamansa,0
Por Que Será?,Tihuana,0
Tua Cara,Vavá,2
Breathe,Faith Hill,0
O Amor E Eu,Rick & Renner,6
Estou Em Suas Mãos,KLB,0
"Whenever, Wherever",Shakira,0
Seus Beijos,Daniel,7
Eternamente,Belo,6
Quando O Sol Bater Na Janela Do Teu Quarto,Legião Urbana,0
Milk And Toast And Honey,Roxette,0
Jaded,Aerosmith,0
Tá Na Cara,Marlon & Maicon,2
O Baile Todo,Bonde do Tigrão,0
Quando O Coração Se Apaixona,Daniel,7
Só Seu Amor Não Vai Embora,Daniel,2
Never Too Far,Mariah Carey,6
You Rock My World,Michael Jackson,1
Todas As Coisas Do Mundo,Leonardo,6
Pra Você Eu Digo Sim,Rita Lee,6
Paisagem De Amor,Fernanda Abreu,0
Um Dia Pra Nós Dois,Os Travessos,2
Hanging By A Moment,Lifehouse,0
Clint Eastwood,Gorillaz,2
Idem,Pixote,2
Follow Me,Uncle Kracker,0
Apaixonada Por Você,Wanessa Camargo,0
More Than That,Backstreet Boys,3
Drowning,Backstreet Boys,0
Who Let The Dogs Out,Baha Men,0
Uma Noite,Tihuana,0
How You Remind Me,Nickelback,2
O Mapa Da Mina,Rumbora,2
Fim De Semana (É Isso Que A Gente Quer),Nocaute,0
Crendice,Carlinhos Brown,0
More Than Words,Westlife,6
Dias Melhores,Jota Quest,0
Fica,Skank,0
Assim Que Se Faz,Luciana Mello,6
Eu,Pato Fu,2
Festa,Ivete Sangalo,7
In The End,Linkin Park,0
Anjo,Kelly Key,3
Epitáfio,Titãs,6
Carla,LS Jack,0
Wherever You Will Go,The Calling,3
Complicated,Avril Lavigne,0
Murder On The Dancefloor,Sophie Ellis-Bextor,0
Something,Lasgo,0
Without Me,Eminem,0
How You Remind Me,Nickelback,2
Tanta Saudade,Wanessa Camargo,6
Baba,Kelly Key,0
Mutante,Daniela Mercury,0
A Ferro E Fogo,Zezé Di Camargo & Luciano,0
Vida Minha,Daniel,0
"O Mundo É Bão, Sebastião",Titãs,2
Te Amo Demais,Leonardo,0
Dias Iguais,Luiza Possi,7
Underneath Your Clothes,Shakira,6
Só Pensando Em Você,Rick & Renner,2
Clima De Rodeio,Dallas Company,0
Te Amar Ainda Mais,KLB,6
Coração Radiante,Grupo Revelação,7
Chase The Sun,Planet Funk,2
My Lover'S Gone,Dido,0
Cachorrinho,Kelly Key,0
A Cada Dez Palavras,KLB,0
Deixa A Vida Me Levar,Zeca Pagodinho,1
Hands Clean,Alanis Morissette,7
"Te Peço, Fica Comigo",Marlon & Maicon,6
Asas,Maskavo,0
Som E Imagem,Guilherme & Santiago,7
19-2000,Gorillaz,0
"Me, Myself & I",JIVEjones,0
My Sacrifice,Creed,2
Bijuteria,Bruno & Marrone,7
Green Hair (Japa Girl),Supla,0
Agora Vai,Bruno & Marrone,6
Grades Do Coração,Grupo Revelação,7
Pra Sempre Em Mim (You Needed Me),Zezé Di Camargo & Luciano,6
Eu Quero Ser O Seu Amor,Wanessa Camargo,0
A Thousand Miles,Vanessa Carlton,3
Mexe A Lomba Lomba,Cecéu Muniz,2
Abrigo,Belo,2
Tá Doendo Demais Essa Saudade,Art Popular,0
Hero,Enrique Iglesias,6
Se Eu Pudesse,SNZ,6
Emotion,Destiny's Child,2
O Calibre,Os Paralamas do Sucesso,0
Sufocado (Drowning),Zezé Di Camargo & Luciano,6
Tá Na Cara,Marlon & Maicon,2
Rezo,Marlon & Maicon,6
Fica,Skank,0
By The Way,Red Hot Chili Peppers,3
Tô Nem Aí,Luka,0
Dois Rios,Skank,6
Amor Maior,Jota Quest,6
Ligação Urbana,Bruno & Marrone,0
Sexed Up,Robbie Williams,3
Pra Mudar A Minha Vida,Zezé Di Camargo & Luciano,2
Adoleta,Kelly Key,0
Preciso De Um Tempo,Zezé Di Camargo & Luciano,6
Brilha La Luna,Rouge,2
Vai Dar Namoro,Bruno & Marrone,2
Cai Fora,Babado Novo,7
Opções,Os Mulekes,2
Unwell,matchbox twenty,7
Somewhere I Belong,Linkin Park,2
Só Dessa Vez,KLB,0
Sorte Grande,Ivete Sangalo,0
Alô,Os Travessos,2
Tua Sombra Em Meu Caminho,Leonardo,2
All The Things She Said,t.A.T.u.,3
A Luz Que Acende O Olhar,Deborah Blando,9
American Life,Madonna,1
Só Por Uma Noite,Charlie Brown Jr.,0
Like A Stone,Audioslave,0
A Festa,Maria Rita,9
A Cada Dez Palavras,KLB,0
Pra Sempre,Roberto Carlos,6
Eu Sem Você,Rick & Renner,7
Amor E Sexo,Rita Lee,0
Pra Ser Feliz,Gustavo Lins,2
Beautiful,Christina Aguilera,6
"Bum, Bum, Bum",Alexandre Pires,0
Deixa Disso,Felipe Dylon,0
Sem Querer,Wanessa Camargo,2
Você Não Me Ensinou A Te Esquecer,Caetano Veloso,6
Um Amor Assim,Orlando Morais,0
Máscara,Pitty,0
On The Horizon,Melanie C,0
Lágrimas Demais,Ritchie,0
Sem Radar,LS Jack,3
Meu Plano,Daniela Mercury,7
Eu Preciso Te Tirar Do Sério,Frejat,0
Sing For The Moment,Eminem,3
Vou Deixar,Skank,0
Nosso Amor É Ouro,Zezé Di Camargo & Luciano,9
Hey Ya!,OutKast,0
Equalize,Pitty,3
Shut Up,Black Eyed Peas,1
Amanhã Não Se Sabe,LS Jack,6
Pra Sempre,Zezé Di Camargo & Luciano,6
Faz Tempo,Ivete Sangalo,0
Sorte Grande,Ivete Sangalo,0
Fantasias,Leonardo,6
Behind Blue Eyes,Limp Bizkit,6
My Immortal,Evanescence,6
Encostar Na Tua,Ana Carolina,6
Breaking The Habit,Linkin Park,0
Shortinho Saint-Tropez,Bokaloka,7
"Bum, Bum, Bum",Alexandre Pires,0
Jogado Na Rua,Daniel,7
It'S My Life,No Doubt,0
Porta-Retrato,Edson & Hudson,0
Deixa,Bruno & Marrone,6
Do Seu Lado,Jota Quest,7
A Ilha,KLB,2
Amor E Sexo,Rita Lee,0
Numb,Linkin Park,7
Universo Paralelo,Vinny,2
Vai Dar Namoro,Bruno & Marrone,2
Porta Aberta,Luka,0
Eternamente Feliz,Art Popular,7
Just Lose It,Eminem,0
Perdi Você,Guilherme & Santiago,7
Vem Cair Na Zueira,Rouge,0
You Don'T Know My Name,Alicia Keys,2
Provas De Amor,Titãs,2
Não Olhe Pra Trás,Capital Inicial,0
Blá Blá Blá,Rouge,0
Horizonte De Emoção,Grupo Revelação,0
Vertigo,U2,2
Fico Assim Sem Você,Adriana Partimpim,6
Our Lives,The Calling,3
Going Under,Evanescence,2
Neurótico,Vinimax,1
Eu Mereço,Rick & Renner,7
Metade De Mim,Wanessa Camargo,9
Luz Das Estrelas,Belo,2
Meu Sossego,LS Jack,2
Pra Sempre,Roberto Carlos,6
Amores Imperfeitos,Skank,0
Como Você,Martinho da Vila,1
Não Se Sinta Só,Os TRavessos,7
Everytime,Britney Spears,6
Todo Mundo Quer Cuidar De Mim,Brava,0
Eu Amo,Zezé Di Camargo & Luciano,2
Fui Eu,Zezé Di Camargo & Luciano,6
Boulevard Of Broken Dreams,Green Day,2
Você Sempre Será,Marjorie Estiano,9
Um Minuto Para O Fim Do Mundo,CPM 22,2
Lonely,Akon,0
We Belong Together,Mariah Carey,0
Um Mais Um,Skank,2
Vamos Fugir,Skank,0
Speed Of Sound,Coldplay,3
Incomplete,Backstreet Boys,2
Uma Vez Mais,Ivo Pessoa,6
A Desconhecida,Leonardo,6
A Ilha,KLB,2
Meu Ébano,Alcione,2
Wake Me Up When September Ends,Green Day,3
Poligamia,Kid Abelha,0
Other Side Of The World,KT Tunstall,3
Shut Up!,Simple Plan,2
Coração,Rapazolla,0
Abalou,Ivete Sangalo,2
Os Amantes,Daniel,6
Magia E Mistério,Guilherme & Santiago,0
Hollaback Girl,Gwen Stefani,0
Hung Up,Madonna,3
100% Você,Chiclete com Banana,7
"Amor, Amor",Wanessa Camargo,0
A Volta,Roberto Carlos,0
Anacrônico,Pitty,7
Homem Carente,Rick & Renner,7
Missing,Evanescence,6
Peito Aberto,Kid Abelha,0
Foi,Zezé Di Camargo & Luciano,7
Bebedeira,Rick & Renner,7
Se,Fábio Jr.,0
Gasolina,Daddy Yankee,0
Nua,Ana Carolina,3
Se Ainda Existe Amor,Leonardo,0
Lose My Breath,Destiny's Child,3
Vertigo,U2,2
Breaking The Habit,Linkin Park,0
Pareço Um Menino,Leonardo,0
Just Lose It,Eminem,0
Nobody'S Home,Avril Lavigne,2
Renata,Tihuana,0
Além Do Horizonte,Jota Quest,0
Vossa Excelência,Titãs,7
Respirar Você,Capital Inicial,0
A Lua Me Traiu,Banda Calypso,7
Sou A Barbie Girl,Kelly Key,0
Não Resisto A Nós Dois,Wanessa Camargo,9
Quando A Chuva Passar,Ivete Sangalo,6
Because Of You,Kelly Clarkson,6
London Bridge,Fergie,1
Nosso Amor,RBD,3
Sexyback,Justin Timberlake,0
Vilarejo,Marisa Monte,9
Amor Virtual,Sampa Crew,2
Fique Em Silêncio,RBD,2
Diz Pro Meu Olhar,Zezé Di Camargo & Luciano,6
Átomos,Zezé Di Camargo & Luciano,6
Dani California,Red Hot Chili Peppers,0
Far Away,Nickelback,0
Por Te Amar Demais,Bruno & Marrone,6
Meu Ébano,Alcione,2
Por Mais Que Eu Tente,Marjorie Estiano,2
Wake Me Up When September Ends,Green Day,3
Sinhá Moça,Leonardo,6
Abalou,Ivete Sangalo,2
Hung Up,Madonna,3
O Sol,Jota Quest,0
Palavras De Um Futuro Bom,Jota Quest,3
Foi,Zezé Di Camargo & Luciano,7
Call Me When You'Re Sober,Evanescence,0
Totalmente Demais,Perlla,0
Crazy,Gnarls Barkley,0
Senhor Do Tempo,Charlie Brown Jr.,0
Se Ainda Existe Amor,Leonardo,0
O Bonde Do Dom,Marisa Monte,6
Temperature,Sean Paul,0
A Galera,Ivete Sangalo,0
Upside Down,Jack Johnson,0
High,James Blunt,6
So Sick,Ne-Yo,1
Sorry,Madonna,0
Eu Sei,Papas da Língua,7
O Inferno São Os Outros,Titãs,7
Quando Acaba Uma Paixão,Daniel,0
Por Um Gole A Mais,Bruno & Marrone,6
Wake Up,Hilary Duff,3
Breakaway,Kelly Clarkson,9
Déjà Vu,Pitty,3
Imperecível,Luxúria,0
Tell Me Baby,Red Hot Chili Peppers,3
Beautiful Girls,Sean KIngston,0
Eu Sei,Papas da Língua,7
Razões E Emoções,NX Zero,0
Irreplaceable,Beyoncé,1
Girlfriend,Avril Lavigne,2
Aqui,Capital Inicial,2
Berimbau Metalizado,Ivete Sangalo,0
Too Little Too Late,JoJo,0
Say It Right,Nelly Furtado,0
Fergalicious,Fergie,1
London Bridge,Fergie,1
One Last Cry,Marina Elali,6
"Sorry, Blame It On Me",Akon,1
Rosas,Ana Carolina,0
Pontes Indestrutíveis,Charlie Brown Jr.,0
Completo,Ivete Sangalo,9
Say Ok,Vanessa Hudgens,9
Gimme More,Britney Spears,0
Open Your Eyes,Snow Patrol,3
Diz Pro Meu Olhar,Zezé Di Camargo & Luciano,6
What I'Ve Done,Linkin Park,3
1973,James Blunt,0
Wall To Wall,Chris Brown,2
Tá Perdoado,Maria Rita,0
Say Goodbye,Chris Brown,0
Lua Cheia / Fica Doida,Papas da Língua,7
Mil Acasos,Skank,0
Olha Eu Aí (Ao Vivo),Zezé Di Camargo & Luciano,7
Culpada (Mas Mala Que Tu),Wanessa Camargo,6
Pela Última Vez,NX Zero,0
Futuro Prometido,Sorriso Maroto,2
Quando Acaba Uma Paixão,Daniel,0
Call Me When You'Re Sober,Evanescence,0
Be Good To Me,Ashley Tisdale,0
Tropa De Elite,Tihuana,0
Na Sua Estante,Pitty,0
Because Of You,Ne-Yo,0
When You'Re Gone,Avril Lavigne,2
Baixa Essa Guarda,Grupo Revelação,0
Eu Nunca Disse Adeus,Capital Inicial,9
Totalmente Demais,Perlla,0
Que Seja Bem-Vinda (Ao Vivo),Zezé Di Camargo & Luciano,7
Inconsolable,Backstreet Boys,2
Doce Paixão,Babado Novo,0
Lithium,Evanescence,6
Tell Me 'Bout It,Joss Stone,7
Keep Holding On,Avril Lavigne,9
Intriga Da Oposição,Belo,2
Pela Última Vez,NX Zero,0
Bubbly,Colbie Caillat,6
Forever,Chris Brown,0
Disturbia,Rihanna,0
I Kissed A Girl,Katy Perry,0
Piece Of Me,Britney Spears,1
Coisas Que Eu Sei,Danni Carlos,6
Cedo ou Tarde,NX Zero,0
No One,Alicia Keys,3
With You,Chris Brown,0
Give It 2 Me,Madonna,0
Bleeding Love,Leona Lewis,3
Pontes Indestrutíveis,Charlie Brown Jr.,0
Semente,Armandinho,2
Tropa de Elite,Tihuana,0
Inconsolable,Backstreet Boys,2
Take A Bow,Rihanna,0
Gimme More,Britney Spears,0
Touch My Body,Mariah Carey,0
Não é Proibido,Marisa Monte,7
"Sorry, Blame It On Me",Akon,1
Wall To Wall,Chris Brown,2
Amado,Vanessa da Mata,6
Me Love,Sean Kingston,2
Same Mistake,James Blunt,6
Closer,Ne-Yo,0
When I'm Gone,Simple Plan,0
Womanizer,Britney Spears,3
When You're Gone,Avril Lavigne,2
Monstro Invisível,O Rappa,2
Borboletas,Victor & Leo,6
Stronger,Kanye West,1
When You Look Me In The Eyes,Jonas Brothers,2
Chega,Zezé Di Camargo & Luciano,2
Right Now (Na Na Na),Akon,1
Coração Bandido,Leonardo,0
Do It Well,Jennifer Lopez,0
Violet Hill,Coldplay,3
Divina Comédia,Scracho,0
Difícil Não Falar de Amor,Daniel,0
Bala de Prata,Fernando & Sorocaba,7
Nossa Música,CPM 22,2
Burnin' Up,Jonas Brothers,0
Fatalmente,Rodriguinho,2
Midnight Bottle,Colbie Caillat,0
Circus,Britney Spears,0
Halo,Beyoncé,0
Te Amo,Rihanna,2
Deus e Eu no Sertão,Victor & Leo,6
Paparazzi,Lady GaGa,0
A lhe Esperar,Os Paralamas do Sucesso,0
Poker Face,Lady GaGa,0
Sutilmente,Skank,6
Me Encontra,Charlie Brown Jr.,2
Hot N Cold,Katy Perry,0
Cadê Dalila,Ivete Sangalo,2
Me Adora,Pitty,0
Hush Hush,The Pussycat Dolls,0
If U Seek Amy,Britney Spears,0
Alguém Que Te Faz Sorrir,Fresno,6
She Wolf,Shakira,0
I Hate This Part,The Pussycat Dolls,0
I Want To Know What Love Is,Mariah Carey,3
Celebration,Madonna,0
Agora Eu Já Sei,Ivete Sangalo,3
3,Britney Spears,0
Womanizer,Britney Spears,3
Right Now (Na Na Na),Akon,1
Closer,Ne-Yo,0
Right Round,Flo Rida,0
Thinking Of You,Katy Perry,2
Rehab,Rihanna,0
Passos Escuros,Hevo 84,2
Miss Independent,Ne-Yo,2
Radar,Britney Spears,1
Mad,Ne-Yo,2
O Que Vai Ser de Nós,Zezé Di Camargo & Luciano,2
The Climb,Miley Cyrus,2
Na Base do Beijo,Ivete Sangalo,1
Heartless,Kanye West,0
Ego,Beyoncé,1
Divina Comédia,Scracho,0
Reinventar,Belo,2
Bad Romance,Lady Gaga,0
I Know You Want Me (Calle Ocho),Pitbull,0
Miles Away,Madonna,0
My Life Would Suck Without You,Kelly Clarkson,0
Vem Andar Comigo,Jota Quest,0
Untouched,The Veronicas,1
Midnight Bottle,Colbie Caillat,0
Você Sabia,Victor & Leo,2
Party In The U.S.A.,Miley Cyrus,0
"It's Alright, It's OK",Ashley Tisdale,3
Ego,Beyoncé,1
Teenage Dream,Katy Perry,0
Alejandro,Lady Gaga,0
Bad Romance,Lady Gaga,0
Rude Boy,Rihanna,2
Russian Roulette,Rihanna,3
Só os Loucos Sabem,Charlie Brown Jr.,2
Only Girl (In The World),Rihanna,0
Noites de um Verão Qualquer,Skank,0
Na Base do Beijo,Ivete Sangalo,1
Crawl,Chris Brown,2
Tá Se Achando,Guilherme & Santiago,7
Fã,Christian & Cristiano,7
Passos Escuros,Hevo 84,2
Sem me Controlar,Marcos & Belutti,7
Pra Você Lembrar,Restart,6
Levo Comigo,Restart,6
Tapa na Cara,Zezé Di Camargo & Luciano,2
Just The Way You Are,Bruno Mars,3
Never Say Never,Justin Bieber,0
Fracasso,Pitty,0
In My Head,Jason Derulo,0
Sonhando,Bruno & Marrone,0
Deixa o Tempo,Fresno,0
Sinais,Luan Santana,0
Do Lado de Cá,Chimarruts,6
Try Sleeping With A Broken Heart,Alicia Keys,0
Recomeçar,Restart,0
One Time,Justin Bieber,0
Beautiful Monster,Ne-Yo,0
Need You Now,Lady Antebellum,3
Not Myself Tonight,Christina Aguilera,7
Vivendo e Aprendendo,Capital Inicial,2
Boa Sorte Pra Você,Victor & Leo,3
Angel,Akon,3
Rolling In The Deep,Adele,0
Just The Way You Are,Bruno Mars,3
Last Friday Night (T.G.I.F.),Katy Perry,7
Firework,Katy Perry,0
Hold It Against Me,Britney Spears,2
Ai Se Eu Te Pego,Michel Teló,7
Judas,Lady Gaga,0
Talking To The Moon,Bruno Mars,6
You And I,Lady Gaga,0
Balada,Gusttavo Lima,7
Only Girl (In The World),Rihanna,0
Born This Way,Lady Gaga,1
California King Bed,Rihanna,2
The Edge Of Glory,Lady Gaga,3
S&M,Rihanna,0
Juras de Amor,Bruno & Marrone,6
Água de Oceano,Victor & Leo,6
I Wanna Go,Britney Spears,0
Mentes Tão Bem,Zezé Di Camargo & Luciano,6
Somebody To Love,Justin Bieber,0
Pra Você Lembrar,Restart,6
Till The World Ends,Britney Spears,0
U Smile,Justin Bieber,9
Um Minuto,Exaltasamba,7
Não Seria Justo,Exaltasamba,7
Eu Sei,Fresno,0
Sem me Controlar,Marcos & Belutti,7
Grenade,Bruno Mars,3
In The Dark,Dev,0
Chove Chove,Jorge & Mateus,0
Skyscraper,Demi Lovato,3
Amor de Alma,Victor & Leo,0
Férias em Salvador,Fernando & Sorocaba,7
Volta Pro Meu Coração,João Carreiro & Capataz,3
Angel,Akon,3
Vida ou Morte,CPM 22,2
Cheers (Drink To That),Rihanna,0
Só Agora,Pitty,3
Sonhando,Bruno & Marrone,0
Stereo Hearts,Gym Class Heroes,0
Best Thing I Never Had,Beyoncé,3
Água,Claudia Leitte,0
Seu Astral,Jorge & Mateus,7
Tá Tudo Ok,Zé Henrique & Gabriel,7
Dançando,Agridoce,6
Call Me Maybe,Carly Rae Jepsen,0
Te Vivo,Luan Santana,7
Incondicional,Luan Santana,7
What Makes You Beautiful,One Direction,0
É Tenso,Fernando & Sorocaba,7
Eu Sem Você,Paula Fernandes,3
Last Friday Night (T.G.I.F.),Katy Perry,7
Marry The Night,Lady Gaga,0
Part Of Me,Katy Perry,0
Criminal,Britney Spears,0
Camaro Amarelo,Munhoz & Mariano,7
Whistle,Flo Rida,0
Sexy And I Know It,LMFAO,1
Wide Awake,Katy Perry,2
Ai Se Eu Te Pego,Michel Teló,7
Assim Você Mata o Papai,Sorriso Maroto,7
We Are Never Ever Getting Back Together,Taylor Swift,0
Boyfriend,Justin Bieber,0
"Eu Quero Tchu, Eu Quero Tcha",João Lucas & Marcelo,1
Someone Like You,Adele,6
Ainda Bem,Thiaguinho,6
You And I,Lady Gaga,0
Gangnam Style,Psy,1
Lágrimas,Victor & Leo,2
60 Segundos,Gusttavo Lima,0
Diamonds,Rihanna,3
Juras de Amor,Bruno & Marrone,6
Stereo Hearts,Gym Class Heroes,0
Sou o Cara Pra Você,Thiaguinho,2
Locked Out Of Heaven,Bruno Mars,0
Esse Cara Sou Eu,Roberto Carlos,6
No Brilho Desse Olhar,Ivete Sangalo,0
Where Have You Been,Rihanna,0
Turn Up The Music,Chris Brown,0
Live While We're Young,One Direction,0
Blow Me (One Last Kiss),P!nk,0
Skyscraper,Demi Lovato,3
In The Dark,Dev,0
Paradise,Coldplay,2
Amor Covarde,Jorge & Mateus,7
Amor de Alma,Victor & Leo,0
Domino,Jessie J,0
It Will Rain,Bruno Mars,2
Férias em Salvador,Fernando & Sorocaba,7
Stronger (What Doesn't Kill You),Kelly Clarkson,0
Você Mudou,Cristiano Araújo,7
Começar de Novo,Eduardo Costa,0
Video Games,Lana Del Rey,6
Good Feeling,Flo Rida,0
One More Night,Maroon 5,0
Fluxo Perfeito,Strike,0
Cheers (Drink To That),Rihanna,0
Parede de Vidro,Bruno & Marrone,2
I Won't Give Up,Jason Mraz,9
I Love You,Marcos & Belutti,7
Pra Ser Feliz,Daniel,6
Esse Cara Sou Eu,Roberto Carlos,6
Show das Poderosas,Anitta,0
Diamonds,Rihanna,3
Sogrão Caprichou,Luan Santana,7
Locked Out Of Heaven,Bruno Mars,0
Ho Hey,The Lumineers,6
Não Para,Anitta,0
Te Esperando,Luan Santana,2
Diz Pra Mim,Gusttavo Lima,0
Garotas Não Merecem Chorar,Luan Santana,7
When I Was Your Man,Bruno Mars,6
Na Linha do Tempo,Victor & Leo,6
Piradinha,Gabriel Valim,0
Treasure,Bruno Mars,0
Roar,Katy Perry,7
One More Night,Maroon 5,0
Mirrors,Justin Timberlake,0
Wrecking Ball,Miley Cyrus,6
93 Million Miles,Jason Mraz,2
Come & Get It,Selena Gomez,0
